Unnamed: 0,Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm),time
7325,1713367481.25,3.8630218505859375,,0.0
7326,1713367481.3,3.686729431152344,,0.04999995231628418
7327,1713367481.35,3.5232086181640625,,0.09999990463256836
7328,1713367481.4,3.4337844848632812,,0.15000009536743164
7329,1713367481.45,3.502769470214844,,0.20000004768371582
7330,1713367481.5,3.645843505859375,,0.25
7331,1713367481.55,3.906455993652344,,0.2999999523162842
7332,1713367481.6,4.179840087890625,,0.34999990463256836
7333,1713367481.65,4.83392333984375,,0.40000009536743164
7334,1713367481.7,5.480339050292969,,0.4500000476837158
7335,1713367481.75,6.6786346435546875,,0.5
7336,1713367481.8,7.524337768554688,,0.5499999523162842
7337,1713367481.85,8.786506652832031,,0.5999999046325684
7338,1713367481.9,9.611770629882812,,0.6500000953674316
7339,1713367481.95,10.919929504394531,,0.7000000476837158
7340,1713367482.0,11.801406860351562,,0.75
7341,1713367482.05,12.997146606445312,,0.7999999523162842
7342,1713367482.1,13.671669006347656,,0.8499999046325684
7343,1713367482.15,14.43816375732422,,0.9000000953674316
7344,1713367482.2,14.73455047607422,,0.9500000476837158
7345,1713367482.25,14.599128723144531,,1.0
7346,1713367482.3,14.024253845214844,,1.0499999523162842
7347,1713367482.35,12.675216674804688,,1.0999999046325684
7348,1713367482.4,11.844841003417969,,1.1500000953674316
7349,1713367482.45,10.917373657226562,,1.2000000476837158
7350,1713367482.5,10.365493774414062,,1.25
7351,1713367482.55,9.5989990234375,,1.2999999523162842
7352,1713367482.6,9.17742156982422,,1.3499999046325684
7353,1713367482.65,8.684303283691406,,1.4000000953674316
7354,1713367482.7,8.428810119628906,,1.4500000476837158
7355,1713367482.75,8.094100952148438,,1.5
7356,1713367482.8,7.85393524169922,,1.5499999523162842
7357,1713367482.85,7.5601043701171875,,1.5999999046325684
7358,1713367482.9,7.414474487304688,,1.6500000953674316
7359,1713367482.95,7.18708038330078,,1.7000000476837158
7360,1713367483.0,7.069549560546875,,1.75
7361,1713367483.05,6.96990203857422,,1.7999999523162842
7362,1713367483.1,6.877922058105469,,1.8499999046325684
7363,1713367483.15,6.6786346435546875,,1.9000000953674316
7364,1713367483.2,6.504890441894531,,1.9500000476837158
7365,1713367483.25,6.262168884277344,,2.0
7366,1713367483.3,6.147193908691406,,2.049999952316284
7367,1713367483.35,5.93768310546875,,2.0999999046325684
7368,1713367483.4,5.761390686035156,,2.1500000953674316
7369,1713367483.45,5.4087982177734375,,2.200000047683716
7370,1713367483.5,5.158409118652344,,2.25
7371,1713367483.55,4.849250793457031,,2.299999952316284
7372,1713367483.6,4.772605895996094,,2.3499999046325684
7373,1713367483.65,5.137969970703125,,2.4000000953674316
7374,1713367483.7,5.556983947753906,,2.450000047683716
7375,1713367483.75,6.198295593261719,,2.5
7376,1713367483.8,6.630088806152344,,2.549999952316284
7377,1713367483.85,7.222846984863281,,2.5999999046325684
7378,1713367483.9,7.672523498535157,,2.6500000953674316
7379,1713367483.95,8.487571716308594,,2.700000047683716
7380,1713367484.0,9.042007446289062,,2.75
7381,1713367484.05,9.938812255859377,,2.799999952316284
7382,1713367484.1,10.577560424804688,,2.8499999046325684
7383,1713367484.15,11.489700317382812,,2.9000000953674316
7384,1713367484.2,12.04412841796875,,2.950000047683716
7385,1713367484.25,12.797859191894531,,3.0
7386,1713367484.3,13.33184814453125,,3.049999952316284
7387,1713367484.35,14.210769653320312,,3.0999999046325684
7388,1713367484.4,14.775428771972656,,3.1500000953674316
7389,1713367484.45,15.46783447265625,,3.200000047683716
7390,1713367484.5,15.83575439453125,,3.25
7391,1713367484.55,16.456619262695312,,3.299999952316284
7392,1713367484.6,16.99060821533203,,3.3499999046325684
7393,1713367484.65,17.723899841308594,,3.4000000953674316
7394,1713367484.7,18.02793884277344,,3.450000047683716
7395,1713367484.75,18.255332946777344,,3.5
7396,1713367484.8,18.222122192382812,,3.549999952316284
7397,1713367484.85,17.62169647216797,,3.5999999046325684
7398,1713367484.9,16.576698303222656,,3.6500000953674316
7399,1713367484.95,14.358963012695312,,3.700000047683716
7400,1713367485.0,13.26031494140625,18.60785675048828,3.75
7401,1713367485.05,12.41204833984375,,3.799999952316284
7402,1713367485.1,11.957260131835938,,3.8499999046325684
7403,1713367485.15,11.252082824707031,,3.9000000953674316
7404,1713367485.2,10.817733764648438,,3.950000047683716
7405,1713367485.25,10.27862548828125,,4.0
7406,1713367485.3,9.979690551757812,,4.049999952316284
7407,1713367485.35,9.647544860839846,,4.099999904632568
7408,1713367485.4,9.443138122558592,,4.150000095367432
7409,1713367485.45,9.0828857421875,,4.200000047683716
7410,1713367485.5,8.865715026855469,,4.25
7411,1713367485.55,8.602546691894531,,4.299999952316284
7412,1713367485.6,8.459465026855469,,4.349999904632568
7413,1713367485.65,8.357269287109375,,4.400000095367432
7414,1713367485.7,8.301055908203125,,4.450000047683716
7415,1713367485.75,8.086433410644531,,4.5
7416,1713367485.8,7.866706848144531,,4.549999952316284
7417,1713367485.85,7.544776916503905,,4.599999904632568
7418,1713367485.9,7.363372802734375,,4.650000095367432
7419,1713367485.95,7.135978698730469,,4.700000047683716
7420,1713367486.0,7.0082244873046875,,4.75
7421,1713367486.05,6.913688659667969,,4.799999952316284
7422,1713367486.1,6.8702545166015625,,4.849999904632568
7423,1713367486.15,6.811492919921875,,4.900000095367432
7424,1713367486.2,6.867698669433594,,4.950000047683716
7425,1713367486.25,7.215179443359375,,5.0
