,Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm),time
8156,1707337271.8,8.004676818847656,,0.0
8157,1707337271.85,8.020004272460938,,0.04999995231628418
8158,1707337271.9,8.106880187988281,,0.10000014305114746
8159,1707337271.95,8.160530090332031,,0.15000009536743164
8160,1707337272.0,8.14520263671875,,0.20000004768371582
8161,1707337272.05,8.063438415527344,,0.25
8162,1707337272.1,7.917808532714843,,0.2999999523162842
8163,1707337272.15,7.889701843261719,,0.35000014305114746
8164,1707337272.2,7.894813537597656,,0.40000009536743164
8165,1707337272.25,7.859039306640625,,0.4500000476837158
8166,1707337272.3,7.782394409179688,,0.5
8167,1707337272.35,7.736404418945312,,0.5499999523162842
8168,1707337272.4,7.692970275878905,,0.6000001430511475
8169,1707337272.45,7.713409423828125,,0.6500000953674316
8170,1707337272.5,7.784950256347656,,0.7000000476837158
8171,1707337272.55,7.77728271484375,,0.75
8172,1707337272.6,7.769615173339843,,0.7999999523162842
8173,1707337272.65,7.805389404296875,,0.8500001430511475
8174,1707337272.7,7.871818542480469,,0.9000000953674316
8175,1707337272.75,7.915252685546875,,0.9500000476837158
8176,1707337272.8,8.020004272460938,,1.0
8177,1707337272.85,8.122207641601562,,1.0499999523162842
8178,1707337272.9,8.196304321289062,,1.1000001430511475
8179,1707337272.95,8.206520080566406,,1.1500000953674316
8180,1707337273.0,8.214187622070312,,1.2000000476837158
8181,1707337273.05,8.178413391113281,,1.25
8182,1707337273.1,8.119651794433594,,1.2999999523162842
8183,1707337273.15,8.134979248046875,,1.3500001430511475
8184,1707337273.2,8.201408386230469,,1.4000000953674316
8185,1707337273.25,8.191192626953125,,1.4500000476837158
8186,1707337273.3,8.132423400878906,,1.5
8187,1707337273.35,8.1273193359375,,1.5499999523162842
8188,1707337273.4,8.122207641601562,,1.6000001430511475
8189,1707337273.45,8.099212646484375,,1.6500000953674316
8190,1707337273.5,8.14520263671875,,1.7000000476837158
8191,1707337273.55,8.242294311523438,,1.75
8192,1707337273.6,8.375152587890625,,1.7999999523162842
8193,1707337273.65,8.418586730957031,,1.8500001430511475
8194,1707337273.7,8.462020874023438,,1.9000000953674316
8195,1707337273.75,8.487571716308594,,1.9500000476837158
8196,1707337273.8,8.467132568359375,,2.0
8197,1707337273.85,8.472244262695312,,2.049999952316284
8198,1707337273.9,8.515678405761719,,2.1000001430511475
8199,1707337273.95,8.500343322753906,,2.1500000953674316
8200,1707337274.0,8.479904174804688,15.625,2.200000047683716
8201,1707337274.05,8.508010864257812,,2.25
8202,1707337274.1,8.551445007324219,,2.299999952316284
8203,1707337274.15,8.566780090332031,,2.3500001430511475
8204,1707337274.2,8.599990844726562,,2.4000000953674316
8205,1707337274.25,8.62298583984375,,2.450000047683716
8206,1707337274.3,8.597434997558594,,2.5
8207,1707337274.35,8.561668395996094,,2.549999952316284
8208,1707337274.4,8.528450012207031,,2.6000001430511475
8209,1707337274.45,8.4952392578125,,2.6500000953674316
8210,1707337274.5,8.477348327636719,,2.700000047683716
8211,1707337274.55,8.541229248046875,,2.75
8212,1707337274.6,8.648536682128906,,2.799999952316284
8213,1707337274.65,8.62298583984375,,2.8500001430511475
8214,1707337274.7,8.393035888671875,,2.9000000953674316
8215,1707337274.75,8.168197631835938,,2.950000047683716
8216,1707337274.8,7.897369384765625,,3.0
8217,1707337274.85,7.807945251464843,,3.049999952316284
8218,1707337274.9,7.7900543212890625,,3.1000001430511475
8219,1707337274.95,7.8002777099609375,,3.1500000953674316
8220,1707337275.0,7.81560516357422,,3.200000047683716
8221,1707337275.05,7.871818542480469,,3.25
8222,1707337275.1,7.940803527832032,,3.299999952316284
8223,1707337275.15,7.912696838378905,,3.3500001430511475
8224,1707337275.2,7.85137939453125,,3.4000000953674316
8225,1707337275.25,7.905029296875,,3.450000047683716
8226,1707337275.3,8.027671813964844,,3.5
8227,1707337275.35,8.058334350585938,,3.549999952316284
8228,1707337275.4,8.1273193359375,,3.6000001430511475
8229,1707337275.45,8.201408386230469,,3.6500000953674316
8230,1707337275.5,8.206520080566406,,3.700000047683716
8231,1707337275.55,8.186080932617188,,3.75
8232,1707337275.6,8.239738464355469,,3.799999952316284
8233,1707337275.65,8.278060913085938,,3.8500001430511475
8234,1707337275.7,8.311279296875,,3.9000000953674316
8235,1707337275.75,8.336830139160156,,3.950000047683716
8236,1707337275.8,8.341934204101562,,4.0
8237,1707337275.85,8.27294921875,,4.049999952316284
8238,1707337275.9,8.239738464355469,,4.1000001430511475
8239,1707337275.95,8.295944213867188,,4.150000095367432
8240,1707337276.0,8.308723449707031,,4.200000047683716
