Unnamed: 0,Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm),time
8370,1709757204.5,3.0070953369140625,,0.0
8371,1709757204.55,3.0658645629882812,,0.0499999523162841
8372,1709757204.6,3.0914154052734375,,0.0999999046325683
8373,1709757204.65,3.1195144653320312,,0.1500000953674316
8374,1709757204.7,3.2472686767578125,,0.2000000476837158
8375,1709757204.75,3.5845260620117188,,0.25
8376,1709757204.8,3.794036865234375,,0.2999999523162842
8377,1709757204.85,4.069976806640625,,0.3499999046325683
8378,1709757204.9,4.251380920410156,,0.4000000953674316
8379,1709757204.95,4.5630950927734375,,0.4500000476837158
8380,1709757205.0,4.805816650390625,,0.5
8381,1709757205.05,5.304039001464844,,0.5499999523162842
8382,1709757205.1,5.7486114501953125,,0.5999999046325684
8383,1709757205.15,6.3924713134765625,,0.6500000953674316
8384,1709757205.2,6.775718688964844,,0.7000000476837158
8385,1709757205.25,7.263725280761719,,0.75
8386,1709757205.3,7.3224945068359375,,0.7999999523162842
8387,1709757205.35,7.1461944580078125,,0.8499999046325684
8388,1709757205.4,7.28160858154297,,0.9000000953674316
8389,1709757205.45,7.654640197753905,,0.9500000476837158
8390,1709757205.5,7.769615173339843,,1.0
8391,1709757205.55,7.933135986328125,,1.0499999523162842
8392,1709757205.6,8.048110961914062,,1.0999999046325684
8393,1709757205.65,8.083885192871094,,1.1500000953674316
8394,1709757205.7,8.027671813964844,,1.2000000476837158
8395,1709757205.75,7.943359375,,1.25
8396,1709757205.8,7.971458435058594,,1.2999999523162842
8397,1709757205.85,8.101768493652344,,1.3499999046325684
8398,1709757205.9,8.134979248046875,,1.4000000953674316
8399,1709757205.95,8.060890197753906,,1.4500000476837158
8400,1709757206.0,7.974014282226563,36.51115798950195,1.5
8401,1709757206.05,7.88714599609375,,1.5499999523162842
8402,1709757206.1,7.810493469238281,,1.5999999046325684
8403,1709757206.15,7.6520843505859375,,1.6500000953674316
8404,1709757206.2,7.646980285644531,,1.7000000476837158
8405,1709757206.25,7.715965270996095,,1.75
8406,1709757206.3,7.70318603515625,,1.7999999523162842
8407,1709757206.35,7.5984344482421875,,1.8499999046325684
8408,1709757206.4,7.580543518066406,,1.9000000953674316
8409,1709757206.45,7.736404418945312,,1.950000047683716
8410,1709757206.5,7.787498474121095,,2.0
8411,1709757206.55,7.912696838378905,,2.049999952316284
8412,1709757206.6,8.175865173339844,,2.0999999046325684
8413,1709757206.65,8.459465026855469,,2.1500000953674316
8414,1709757206.7,8.4569091796875,,2.200000047683716
8415,1709757206.75,8.316383361816406,,2.25
8416,1709757206.8,8.173309326171875,,2.299999952316284
8417,1709757206.85,7.85393524169922,,2.3499999046325684
8418,1709757206.9,7.44512939453125,,2.4000000953674316
8419,1709757206.95,6.9085845947265625,,2.450000047683716
8420,1709757207.0,6.8702545166015625,,2.5
8421,1709757207.05,7.056770324707031,,2.549999952316284
8422,1709757207.1,7.279060363769531,,2.5999999046325684
8423,1709757207.15,7.623985290527344,,2.6500000953674316
8424,1709757207.2,7.754287719726563,,2.700000047683716
8425,1709757207.25,7.692970275878905,,2.75
8426,1709757207.3,7.547332763671875,,2.799999952316284
8427,1709757207.35,7.48345947265625,,2.8499999046325684
8428,1709757207.4,7.480903625488281,,2.9000000953674316
8429,1709757207.45,7.302055358886719,,2.950000047683716
8430,1709757207.5,7.164085388183594,,3.0
8431,1709757207.55,7.049110412597656,,3.049999952316284
8432,1709757207.6,6.9852294921875,,3.0999999046325684
8433,1709757207.65,6.8523712158203125,,3.1500000953674316
8434,1709757207.7,6.811492919921875,,3.200000047683716
8435,1709757207.75,6.903472900390625,,3.25
8436,1709757207.8,6.949462890625,,3.299999952316284
8437,1709757207.85,6.936683654785156,,3.3499999046325684
8438,1709757207.9,6.900917053222656,,3.4000000953674316
8439,1709757207.95,6.82170867919922,,3.450000047683716
8440,1709757208.0,6.734840393066406,,3.5
8441,1709757208.05,6.568763732910156,,3.549999952316284
8442,1709757208.1,6.609649658203125,,3.5999999046325684
8443,1709757208.15,6.85748291015625,,3.650000095367432
8444,1709757208.2,6.89069366455078,,3.700000047683716
8445,1709757208.25,6.6965179443359375,,3.75
8446,1709757208.3,6.5304412841796875,,3.799999952316284
8447,1709757208.35,6.3183746337890625,,3.849999904632568
